1598,その他,"#リパブリック ―インターネットは民主主義になにをもたらすのか―","キャス・サンスティーン,伊達, 尚美,",2018,2018,勁草書房,9784326351763,https://elib.maruzen.co.jp/elib/html/BookDetail/Id/3000063524
1599,その他,"「考える」考えかた ―個人にもチームにも効く思考プロセス―【スマホ・読上】（技術の泉Series）",渡部  啓太,2020,2020,"インプレスＲ＆Ｄ／インプレスビジネスメディア",9784844378891,https://elib.maruzen.co.jp/elib/html/BookDetail/Id/3000096304
1600,その他,"「持ち場」の希望学 ―釜石と震災、もう一つの記憶―","東京大学社会科学研究所,中村  尚史,玄田  有史",2014,2018,"東京大学出版会",9784130330725,https://elib.maruzen.co.jp/elib/html/BookDetail/Id/3000068356
1601,その他,"「社会」の学としての霊長類学 【スマホ・読上】（人類の社会性の進化 = Evolution ofthe human sociality 上）","山極, 寿一,本郷,峻,",2017,2019,詩想舎,,https://elib.maruzen.co.jp/elib/html/BookDetail/Id/3000080406
1602,その他,"「人工知能」と「人工知性」 ―環境、身体、知能の関係から解き明かすAI―【スマホ・読上】","三宅, 陽一郎",2017,2019,詩想舎,,https://elib.maruzen.co.jp/elib/html/BookDetail/Id/3000080405
1603,その他,"「地球システム」を科学する 【スマホ・読上】（Beret science）","伊勢, 武史",2013,2018,ベレ出版,9784860643768,https://elib.maruzen.co.jp/elib/html/BookDetail/Id/3000060510
1604,その他,"「二人の恋人」他2話 ―イソップ物語より―【音声付】（にほんご多読ブックス :Japanese Graded Readers vol.2-4, level 2）","NPO多言語多読,市川, さち子,",2015,2015,大修館書店,,https://elib.maruzen.co.jp/elib/html/BookDetail/Id/3000024744
1605,その他,0と1のコンピュータ世界バイナリで遊ぼう!,"坂井, 弘亮,坂井,丈泰,愛甲, 健二",2014,2017,"マイナビ出版",9784839951023,https://elib.maruzen.co.jp/elib/html/BookDetail/Id/3000044234
1606,その他,"1・2歳児の自己肯定感の土台を育む ―泣いて笑って育ちあう16人の物語―（年齢別・保育研究）","芦澤, 清音,バオバブ霧が丘保育園,",2015,2015,"ひとなる書房",9784894642249,https://elib.maruzen.co.jp/elib/html/BookDetail/Id/3000026016
1607,その他,"10 ways to be healthy （Pocket readers . 10ways to）","CatrionaTakeuchi,AndyBoon,",2018,2018,HALICO,,https://elib.maruzen.co.jp/elib/html/BookDetail/Id/3000063307
1608,その他,"10代のための疲れた心がラクになる本 ―「敏感すぎる」「傷つきやすい」自分を好きになる方法―【スマホ・読上付】","長沼, 睦雄",2019,2019,"誠文堂新光社",9784416519387,https://elib.maruzen.co.jp/elib/html/BookDetail/Id/3000076389
